Instances/ack.mod ;0.05487466477
Instances/ap.mod ;-0.3523860738
Instances/bf1.mod ;0
Instances/bf2.mod ;0
Instances/bhs.mod ;-3.428493842
Instances/bl.mod ;0
Instances/bp.mod ;0.3978873577
Instances/cb3.mod ;0.01926699627
Instances/cb6.mod ;-1.031628453
Instances/cm2.mod ;-2.2
Instances/cm4.mod ;-4.4
Instances/da.mod ;-24776.51834
Instances/em_10.mod ;-6.929119645
Instances/em_5.mod ;-4.015715193
Instances/ep.mod ;-1
Instances/exp.mod ;0.006737947162
Instances/fls.mod ;-2.021806783
Instances/fr.mod ;31.77868124
Instances/fx_10.mod ;-1.4686685
Instances/fx_5.mod ;-2.439372416
Instances/gp.mod ;6.483870968
Instances/gw.mod ;3.719276822
Instances/h3.mod ;-3.81291002
Instances/h6.mod ;-3.280051312
Instances/hm1.mod ;0
Instances/hm2.mod ;-4.81446989
Instances/hm3.mod ;-2.267543938
Instances/hm4.mod ;0
Instances/hm5.mod ;1.719872977e-20
Instances/hm.mod ;4.651012243e-08
Instances/hsk.mod ;-2.345811576
Instances/hv.mod ;1.383863397e-18
Instances/ir0.mod ;4.912335937e-05
Instances/ir1.mod ;2.086902577e-30
Instances/ir2.mod ;0.01012121976
Instances/ir3.mod ;0.2258064516
Instances/ir4.mod ;option randseed 476111986;
0.4068262216
Instances/ir5.mod ;0.001997602877
Instances/kl.mod ;0.0003112914149
Instances/ks.mod ;0
Instances/lm1.mod ;1.440914854e-21
Instances/lm2_10.mod ;0.003223524779
Instances/lm2_5.mod ;0.0007160397939
Instances/lv8.mod ;1.029713897e-29
Instances/mc.mod ;-1.710539558
Instances/mcp.mod ;0.0001964546869
Instances/mgp.mod ;2.169917918e-09
Instances/mgw_10.mod ;0.05025787167
Instances/mgw_20.mod ;0.1176132686
Instances/mgw_2.mod ;0.004614718328
Instances/ml_10.mod ;-0.06304435087
Instances/ml_5.mod ;-0.6651290367
Instances/mr.mod ;0.006198469795
Instances/mrp.mod ;0.003109680271
Instances/nf2.mod ;0.008353155121
Instances/nf3_10.mod ;59.44877245
Instances/nf3_15.mod ;2597.517595
Instances/nf3_20.mod ;29728.19338
Instances/nf3_25.mod ;115996.4955
Instances/nf3_30.mod ;387220.1499
Instances/osp_10.mod ;-7.198718712e-06
Instances/osp_20.mod ;-2.404059095e-14
Instances/prd.mod ;0.9201152114
Instances/ptm.mod ;119.0295854
Instances/pwq.mod ;0.0009355435376
Instances/rb.mod ;526.4250507
Instances/rg_10.mod ;0.6827553675
Instances/rg_2.mod ;0
Instances/s10.mod ;-6.86393072
Instances/s5.mod ;-6.192708865
Instances/s7.mod ;-7.599445121
Instances/sal_10.mod ;1.741520629
Instances/sal_5.mod ;0.2385872899
Instances/sbt.mod ;-186.7309088
Instances/sf1.mod ;0.007190187818
Instances/shv1.mod ;-1
Instances/shv2.mod ;-1.661752913e-15
Instances/sin_10.mod ;-2.815638268
Instances/sin_20.mod ;-1.465077317
Instances/st_17.mod ;105157794.2
Instances/st_9.mod ;2346.737778
Instances/stg.mod ;0
Instances/swf.mod ;-3089.21209
Instances/sz.mod ;-12.03124944
Instances/szzs.mod ;-1.601307546
Instances/wf.mod ;3.975944883
Instances/xor.mod ;0.8728288848
Instances/zkv_10.mod ;6.216675033
Instances/zkv_20.mod ;75.23588703
Instances/zkv_2.mod ;1.662986136e-37
Instances/zkv_5.mod ;0.1855351497
Instances/zlk1.mod ;-1.772416807
Instances/zlk2a.mod ;-1.125
Instances/zlk2b.mod ;-1.125
Instances/zlk3a.mod ;-1
Instances/zlk3b.mod ;-1
Instances/zlk3c.mod ;-1
Instances/zlk4.mod ;0.3978876938
Instances/zlk5.mod ;-3.81291002
Instances/zzs.mod ;-0.8242393985
