N1	0.0	35161.63723546563
N2	0.48	7032.327448752806
N3	0.24	3516.1638148289876
N4	0.4	31661.6978824297
N5	0.0	2359.5311470850447
N6	0.0	6311.5544370018115
N7	0.41	45710.128411084355
N8	0.26	3516.3081522583557
N9	0.13	53.02533113590984
