FUNCAO;DIMENSAO;MEDIA\n
Instances/ack.mod ;;10;1.299169524
Instances/ap.mod ;;2;-0.3459426341
Instances/bf1.mod ;;2;0.01332022033
Instances/bf2.mod ;;2;0.007042360896
Instances/bhs.mod ;;2;-3.428493842
Instances/bl.mod ;;2;2.10728009e-08
Instances/bp.mod ;;2;0.3978873577
Instances/cb3.mod ;;2;0.01926699627
Instances/cb6.mod ;;2;-1.031628453
Instances/cm2.mod ;;2;-2.2
Instances/cm4.mod ;;4;-4.4
Instances/da.mod ;;2;-24776.51834
Instances/em_10.mod ;;10;-6.110139971
Instances/em_5.mod ;;5;-3.985119337
Instances/ep.mod ;;2;-1
Instances/exp.mod ;;10;0.006737946999
Instances/fls.mod ;;2;-2.021806783
Instances/fr.mod ;;2;27.54152374
Instances/fx_10.mod ;;10;-1.791083933
Instances/fx_5.mod ;;5;-2.725097493
Instances/gp.mod ;;2;10.83870968
Instances/gw.mod ;;10;0.3510479695
Instances/h3.mod ;;3;-3.837846084
Instances/h6.mod ;;6;-3.283914431
Instances/hm1.mod ;;1;8.447777121e-25
Instances/hm2.mod ;;1;-4.81446989
Instances/hm3.mod ;;1;-2.239582071
Instances/hm4.mod ;;2;1.217070277e-17
Instances/hm5.mod ;;3;5.113145757e-29
Instances/hm.mod ;;2;4.651012243e-08
Instances/hsk.mod ;;2;-2.345811576
Instances/hv.mod ;;3;2.508982142e-25
Instances/ir0.mod ;;4;4738.036971
Instances/ir1.mod ;;3;5.242670765e-27
Instances/ir2.mod ;;2;1.02528362e-21
Instances/ir3.mod ;;5;0.09677419355
Instances/ir4.mod ;option randseed 2157650792;
;30;0.1308986822
Instances/ir5.mod ;;2;0.001997320889
Instances/kl.mod ;;4;0.0003083760055
Instances/ks.mod ;;1;0
Instances/lm1.mod ;;3;9.667440564e-15
Instances/lm2_10.mod ;;10;0.04348997806
Instances/lm2_5.mod ;;5;0.005215710722
Instances/lv8.mod ;;3;1.216245817e-26
Instances/mc.mod ;;2;-1.811881256
Instances/mcp.mod ;;4;9.685281624e-23
Instances/mgp.mod ;;2;1.614547762e-09
Instances/mgw_10.mod ;;10;0.08827178392
Instances/mgw_20.mod ;;20;0.2002543117
Instances/mgw_2.mod ;;2;0.01340690505
Instances/ml_10.mod ;;10;-0.2320449468
Instances/ml_5.mod ;;5;-0.8535153602
Instances/mr.mod ;;3;0.009880290947
Instances/mrp.mod ;;2;0.004066505114
Instances/nf2.mod ;;4;0.02829974033
Instances/nf3_10.mod ;;10;-128.3132764
Instances/nf3_15.mod ;;15;943.9606676
Instances/nf3_20.mod ;;20;8389.597841
Instances/nf3_25.mod ;;25;38325.42856
Instances/nf3_30.mod ;;30;110814.5708
Instances/osp_10.mod ;;10;-1.113686008e-05
Instances/osp_20.mod ;;20;-9.951664224e-16
Instances/prd.mod ;;2;0.9596313556
Instances/ptm.mod ;;9;103.1561732
Instances/pwq.mod ;;4;4.023973268e-13
Instances/rb.mod ;;10;225.3927162
Instances/rg_10.mod ;;10;30.72541421
Instances/rg_2.mod ;;2;0.1400051932
Instances/s10.mod ;;4;-6.516957271
Instances/s5.mod ;;4;-6.881391586
Instances/s7.mod ;;4;-7.690083248
Instances/sal_10.mod ;;10;0.7149794525
Instances/sal_5.mod ;;5;0.1516275514
Instances/sbt.mod ;;2;-182.2202279
Instances/sf1.mod ;;2;0.008183604157
Instances/shv1.mod ;;1;-0.9999999998
Instances/shv2.mod ;;2;-5.602594568e-16
Instances/sin_10.mod ;;10;-2.881965722
Instances/sin_20.mod ;;20;-1.797299856
Instances/st_17.mod ;;17;43458518.4
Instances/st_9.mod ;;9;513.9912917
Instances/stg.mod ;;1;0
Instances/swf.mod ;;10;-3182.086197
Instances/sz.mod ;;1;-12.03124939
Instances/szzs.mod ;;1;-1.590776554
Instances/wf.mod ;;4;1.410028835
Instances/xor.mod ;;9;0.8744634863
Instances/zkv_10.mod ;;10;4.690749075
Instances/zkv_20.mod ;;20;135.8047885
Instances/zkv_2.mod ;;2;7.930225137e-36
Instances/zkv_5.mod ;;5;1.501928797e-11
Instances/zlk1.mod ;;1;-1.816931578
Instances/zlk2a.mod ;;1;-1.092495538
Instances/zlk2b.mod ;;1;-1.120993119
Instances/zlk3a.mod ;;1;-1
Instances/zlk3b.mod ;;1;-1
Instances/zlk3c.mod ;;1;-1
Instances/zlk4.mod ;;2;0.3978876938
Instances/zlk5.mod ;;3;-3.837846084
Instances/zzs.mod ;;1;-0.8242393985
